SOURCE_ID,TARGET_ID,EXP_TIME,RES_TIME
2469015,2581517,15.862928,17.920486
2469015,2711123,13.309756,16.512718
2469015,2162208,26.850343,23.241534
2469015,2711124,13.104884,16.594409
2469015,2568564,19.266620,19.184155
2469015,2823446,12.495099,16.340844
2469015,2745686,13.099916,16.393101
2469015,2754327,13.090789,16.425260
2469015,2762968,13.293284,15.674559
2469015,2745689,13.290977,16.763327
2469015,2559930,19.724062,20.297050
2469015,2737051,13.303722,16.884023
2469015,2464892,29.751599,24.822099
2469015,2572894,20.389473,20.734694
2469015,2775938,13.396869,16.936967
2469015,2758663,13.900469,17.346215
2469015,2529709,28.547483,22.283793
2469015,2330989,31.700724,27.619243
2469015,2568589,21.344075,22.047856
2469015,2270524,32.795190,28.540966
2469015,2244622,33.797595,29.207321
2469015,2845107,15.699495,19.244287
2469015,2305112,33.952412,28.295805
2469015,2231331,20.664817,18.458381
2469015,2797593,15.900880,20.150932
2469015,2866717,16.397904,20.987632
2469015,2486560,31.343851,26.111748
2469015,2352641,32.849472,27.861808
2469015,2836478,16.304615,20.857969
2469015,2853768,16.999520,20.970676
2469015,2776009,16.293514,21.301078
2469015,2490889,31.945582,27.392826
2469015,2814895,16.898927,20.641351
2469015,2792924,16.440342,12.665054
2469015,2486580,32.241467,27.815984
2469015,2331064,34.447124,29.381942
2469015,2771706,16.990999,22.182050
2469015,2322436,34.117973,30.132678
2469015,2529803,33.942813,29.914809
2469015,2339727,34.720769,30.336919
2469015,2542774,34.144344,30.490191
2469015,2226988,26.935664,22.369907
2469015,2235684,19.656836,19.255671
2469015,2689359,4.815294,5.110474
2469015,2732562,4.918577,6.057628
2469015,2481954,2.105627,1.859037
2469015,2628995,14.354550,17.650333
2469015,2551246,17.863494,17.814903
2469015,2538180,6.200961,6.209115
2469015,2516556,2.623508,2.703746
2469015,2542613,17.363351,17.804121
2469015,2369749,19.319126,23.046732
2469015,2430214,11.735168,13.460390
2469015,2447500,12.510803,13.400363
2469015,2300675,33.814264,35.080930
2469015,2313574,22.827751,22.438382
2469015,2317901,21.116767,23.414288
2469015,2261704,18.390556,19.145849
2469015,2680927,23.861496,28.176698
2469015,2685126,9.280875,11.105885
2469015,2387056,23.692002,24.361571
2469015,2149361,26.661092,29.552439
2469015,2309185,12.902062,11.734890
2469015,2520745,8.808519,7.741153
2469015,2261677,14.409972,14.662323
2469015,2205588,30.610001,29.522143
2469015,2486395,11.303835,12.488058
2469015,2538235,10.481999,11.583538
2469015,2486470,27.854068,22.585386
2469015,2075854,29.040058,29.895349
2469015,2365388,12.507839,13.975161
2469015,2637644,13.908935,16.425717
2469015,2615791,7.902350,8.534974
2469015,2533882,10.534824,11.048630
2469015,2279081,36.246165,36.419838
2469015,2836395,11.895309,15.691982
2469015,2974753,22.135957,27.246435
2469015,2438765,0.903996,1.602527
2469015,2577059,2.913220,3.288347
2469015,2240059,19.110382,16.510051
2469015,2395564,1.942680,2.889659
2469015,2810595,20.066844,23.994573
2469015,3104295,17.979452,24.752048
2469015,2784676,18.765719,24.110104
2469015,2192611,27.159611,27.113913
2469015,2348255,33.859336,28.766252
2469015,2365542,31.898459,26.665250
2469015,2836521,22.912474,26.030406
2469015,2330749,5.923465,6.465955
2469015,2322114,7.678783,7.725380
2469015,2278824,22.895016,21.991124
2469015,2767286,14.300254,15.524262
2469015,2758630,12.692480,14.660171
2469015,3108615,16.889911,24.941133
2469015,2780230,12.796224,14.493240
2469015,2706779,12.492159,15.349580
2469015,2715411,12.631573,14.743857
2469015,2719758,12.550727,15.418125
2469015,2728372,12.513701,13.857496
2469015,2741349,12.122194,14.815753
2469015,2715432,13.956399,15.753167
2469015,2585830,18.615459,17.288289
2469015,2762943,12.498252,14.961554
2469015,2758614,12.691741,14.556765
2469015,2533857,5.418299,5.490035
2469015,2749995,12.726782,15.017602
2469015,2719767,13.708274,16.696516
2469015,2741344,12.146241,15.240950
2469015,2732718,12.693750,15.315358
2469015,2724042,16.823297,13.726315
2469015,2749976,12.585020,14.580207
2469015,2724059,12.195876,14.293341
2469015,2775928,14.124146,15.572284
2469015,2719741,12.185756,15.084293
2469015,2775905,12.615655,15.009777
2469015,2555659,32.440365,28.075172
2469015,3056790,15.969526,22.046836
2469015,2361016,8.738538,7.860610
2469015,2382754,25.047583,29.202146
2469015,2516573,8.500137,5.620695
2469015,2205476,19.999318,19.664063
2469015,2525220,6.420380,6.825844
2469015,2192617,28.451125,28.170490
2469015,2559815,9.431261,10.929743
2469015,2771384,9.923354,7.867201
2469015,2494949,2.490220,2.134538
2469015,2382671,12.828911,12.985814
2469015,2754123,4.798664,5.735554
2469015,2239978,19.081421,16.574906
2469015,2866448,7.116314,7.689228
2469015,2507930,9.001350,5.274290
2469015,2766986,9.503101,9.785850
2469015,2659386,30.326936,35.021550
2469015,2209688,25.767510,26.374906
2469015,2758380,8.526350,7.999968
2469015,2788624,12.346829,10.716860
2469015,2196809,23.208366,21.670868
2469015,2192523,21.956025,23.073508
2469015,2758389,7.922100,7.492606
2469015,2529552,9.401726,8.576702
2469015,2779999,9.914196,9.443639
2784308,2183890,34.297441,33.289094
2784308,2533850,15.736113,12.224448
2784308,2171002,39.585573,36.534292
2784308,2831857,11.830786,14.945492
2784308,2823221,13.022580,13.755669
2784308,2749785,7.817002,6.619249
2784308,2516565,16.446433,12.345696
2784308,2883705,16.408016,15.865819
2784308,2443126,20.812000,19.148983
2784308,3030781,21.249742,20.637811
2784308,2836189,15.219811,15.744487
2784308,2538175,16.918929,13.043540
2784308,3043851,25.396344,27.157522
2784308,2270343,29.842319,26.960229
2784308,3030893,25.618676,26.194605
2784308,2183782,34.647254,28.727925
2784308,2166667,42.047698,37.900255
2784308,3022254,25.416864,26.834890
2784308,2542668,29.569765,25.306827
2784308,2317905,33.903111,31.011438
2784308,2434463,18.534896,14.574872
2784308,3017935,25.623202,26.859594
2784308,2235753,29.344731,27.702176
2784308,2084480,39.923488,33.618521
2784308,2676675,41.460796,36.072102
2784308,2291869,21.223690,17.228449
2784308,3004977,25.630945,26.978182
2784308,2538347,29.517596,25.389743
2784308,2996337,25.422791,26.793035
2784308,2482006,18.684179,16.509155
2784308,2469015,14.031525,10.296703
2784308,2784308,0.000000,0.000000
2784308,3026578,26.555329,28.007106
2784308,2546808,14.545084,11.408797
2784308,2235714,26.179077,25.005446
2784308,2965942,18.557675,18.008411
2784308,3009298,26.187887,27.388555
2784308,2965951,18.725178,18.104860
2784308,2979058,25.115913,26.708430
2784308,2235641,29.926293,23.370735
2784308,2672189,18.214810,20.005955
2784308,2486320,16.791837,14.820023
2784308,2339386,15.714887,13.468646
2784308,2754418,28.305637,26.149326
2784308,2469207,38.677752,28.668893
2784308,2957460,25.616670,26.653068
2784308,2810230,6.885710,3.674762
2784308,3017942,27.626931,29.119547
2784308,2348188,37.441910,34.411007
2784308,2940182,25.518918,26.634893
2784308,2464791,22.243906,18.662142
2784308,2378392,31.395473,27.360087
2784308,2603166,38.037260,32.079421
2784308,3095705,31.715042,33.379468
2784308,2352511,38.658705,34.601090
2784308,2979066,27.248595,28.849342
2784308,2909946,25.015291,26.720036
2784308,2110368,35.957036,31.414067
2784308,2378487,42.838508,33.434609
2784308,2896987,25.320252,26.570080
2784308,2525273,18.388798,16.384196
2784308,2823549,25.512675,26.081327
2784308,2693802,19.420196,19.176740
2784308,2879710,25.508914,26.678231
2784308,2793311,24.910909,26.366074
2784308,3013619,26.774074,27.826185
2784308,2278974,27.550467,25.220380
2784308,2481877,13.276648,9.345880
2784308,2265975,28.148157,21.499263
2784308,2788994,25.687539,27.335163
2784308,2698168,21.415771,21.195300
2784308,2391276,22.219772,19.311703
2784308,2901314,35.082913,30.062189
2784308,2369662,21.897178,17.443256
2784308,2767394,25.215141,26.786815
2784308,2503599,16.071410,12.953600
2784308,2603113,24.288061,20.927691
2784308,2395575,17.893778,14.231221
2784308,2525203,14.136905,11.485567
2784308,2927235,32.498607,31.778904
2784308,2412800,12.081647,10.166979
2784308,2827876,29.215438,28.253479
2784308,2512242,17.001565,12.525619
2784308,2979077,30.907048,33.080606
2784308,3004988,29.272387,30.402783
2784308,2866760,32.236437,29.669632
2784308,2270233,24.006894,21.494295
2784308,2365307,13.683977,11.288953
2784308,2304868,24.129494,20.859171
2784308,2616139,41.453089,37.963502
2784308,2845160,30.704472,29.871277
2784308,2758762,29.413937,30.275980
2784308,2503758,33.626218,24.938500
2784308,2789005,31.863838,31.131515
2784308,2805967,11.215409,9.450441
2784308,2538256,24.928670,26.097824
2784308,2525227,20.121248,16.191972
2784308,3056765,23.393745,25.186961
2784308,2754093,6.912651,6.105142
2784308,2356905,39.520634,30.428913
2784308,2378342,22.718895,19.645984
2784308,2702550,36.439780,32.887529
2784308,2507767,15.224008,11.849186
2784308,2550966,12.361311,9.487466
2784308,2296156,26.711719,22.267687
2784308,2404242,21.618156,19.804897
2784308,2594475,25.060535,21.554490
2784308,2477687,19.281553,17.031123
2784308,2291914,25.457575,21.815118
2784308,2257356,26.937438,24.428339
2784308,2188236,39.486790,35.115055
2784308,2425716,12.376197,10.382131
2784308,2594554,41.863702,40.222341
2784308,2572880,28.205015,22.330887
2784308,2974750,28.747901,30.023186
2784308,2750111,24.910742,26.796909
2784308,2551346,42.566812,33.538923
2784308,2818870,6.137940,4.861965
2784308,2827515,7.176525,6.567227
2784308,2572880,27.188380,22.330887
2784308,2499299,23.435459,16.801133
2784308,2611708,24.146266,22.807450
2784308,2166653,40.375694,37.388549
2784308,2974491,13.519440,12.906910
2784308,2252884,29.999631,27.758874
2784308,2680934,31.641659,32.095742
2784308,2097368,30.248628,34.987811
2784308,2252959,25.999491,23.644015
2784308,2391245,15.615820,11.868280
2784308,2434326,20.641942,18.560319
2784308,2382600,14.485569,11.303759
2784308,2131948,35.227993,30.929968
2784308,2702490,22.121439,21.716744
2784308,2745778,28.916652,26.831253
2784308,2421689,40.341020,30.939738
2784308,2421424,10.977929,9.692033
2784308,2309150,19.833417,15.786002
2784308,2693882,30.625109,30.741145
2784308,2529525,14.338750,11.476654
2784308,2551129,14.438704,11.519027
2784308,2304944,35.040493,31.954339
2784308,2780029,11.644551,9.780802
2784308,2352371,20.983872,16.075635
2784308,2421622,29.494134,29.117614
2784308,2460390,16.215581,13.517131
2784308,2434531,21.397832,18.564104
2784308,3065407,23.703556,25.781267
2784308,2546810,14.535383,11.893627
2784308,2391172,12.579255,11.454036
2784308,2568596,31.878602,27.079096
2784308,2551319,29.919637,27.412999
2784308,2641928,18.287712,16.035110
2784308,2542644,30.830562,23.878783
2784308,2404384,39.030635,34.098064
2784308,2110421,37.111117,34.372670
2784308,2555456,15.546710,12.193106
2784308,2469029,15.779895,12.842594
2784308,2426014,38.980511,29.640473
2784308,2400053,37.221166,35.705219
2784308,2279083,45.267055,41.886486
2784308,2499267,12.926676,10.771890
2784308,2170968,39.080935,37.210208
2784308,3039446,22.648904,21.911775
2784308,2343723,19.258085,15.408398
2784308,2205493,36.484666,30.316564
2784308,2408465,11.890145,10.658399
2784308,2313502,25.672523,19.477574
2784308,2551230,25.621749,22.783532
2784308,2261603,26.943384,24.161720
2784308,2805904,3.775700,3.328382
2784308,2637686,25.999287,22.138740
2784308,2542655,28.658588,24.671092
2784308,2274638,25.555693,22.613597
2784308,3009311,30.079922,31.814083
2784308,2538291,26.429057,22.145655
2784308,2482136,39.178099,28.395187
2784308,2399884,14.886914,11.432877
2784308,2386930,16.743160,13.292488
2784308,2330756,18.214306,15.593432
2784308,2257390,31.665045,28.552706
2784308,2339446,22.822855,20.476293
2784308,2555453,14.740376,11.625627
2784308,2183905,36.634899,32.647516
2784308,2257336,28.863981,22.289313
2784308,2218598,51.378250,45.344440
2784308,2253165,47.908335,43.762304
2784308,3043631,15.224850,14.498322
2784308,2970251,17.422055,16.990546
2784308,2551129,14.332035,11.519027
2784308,2361026,22.922207,18.570371
2784308,2469034,16.110279,13.468546
2784308,2291920,24.028872,21.363951
2784308,2123425,39.082751,38.481461
2784308,2689387,13.172992,12.132783
2784308,2494949,13.724550,11.187670
2784308,2754082,5.912059,5.490830
2784308,2965829,13.418024,12.293566
2784308,2201268,42.486613,37.991162
2784308,2555457,15.141527,12.238609
2784308,2408598,22.152316,19.327885
2784308,2080107,34.353653,34.937843
2784308,2248726,28.979202,26.391344
2784308,2672256,25.959694,24.773182
2784308,2304993,41.967497,39.299301
2784308,2218519,35.991475,32.490911
2784308,2192599,37.718658,34.740132
2784308,3095505,16.825508,16.554810
2784308,2486394,20.292857,17.566530
2784308,2607564,50.212143,43.623805
2784308,2326404,23.355776,18.362230
2784308,2335139,23.723272,21.014810
2784308,2451879,34.473443,31.081797
2784308,2326527,29.718586,27.802032
2784308,2788664,10.214237,9.815762
2784308,2758696,23.228589,23.355381
2784308,2378217,13.510233,12.131037
2784308,2343845,35.544114,31.763591
2784308,2533845,14.439045,10.714838
2784308,2507950,20.403852,17.656895
2784308,2335195,33.438984,30.955376
2784308,2309236,32.763513,26.831160
2784308,2672245,23.116725,22.044336
2784308,2909641,12.914741,11.323138
2784308,2875392,26.300237,26.883913
2784308,2451752,17.441325,14.555333
2784308,2512343,27.838498,26.977130
2784308,2788590,10.407158,8.236673
2784308,2145009,37.181426,34.866707
2784308,2676648,37.244030,37.828083
2784308,2361145,36.741085,33.430381
2784308,2598894,47.193014,43.709439
2784308,2568446,17.087602,15.194040
2784308,2525198,13.830044,11.136661
2784308,2533694,12.370108,8.926313
2784308,2525208,15.180499,12.295755
2784308,2300565,23.726023,21.391351
2784308,2784335,8.005849,8.999909
2784308,2961518,13.918725,12.411260
2784308,2399815,11.582808,10.974414
2784308,2823197,6.517016,6.075829
2784308,2680839,20.955240,20.648525
2784308,2853463,14.089984,17.693077
2784308,2922920,33.877582,34.150996
2784308,2559875,24.237367,22.148173
2784308,2771381,10.163498,8.014893
2784308,2309306,40.345266,36.568073
2784308,2490633,14.668359,12.241296
2784308,2762698,5.292247,4.544509
2784308,2144973,33.660450,32.028485
2784308,2322109,17.283543,14.796569
2784308,2404097,17.197733,16.055534
2784308,2374183,39.825467,30.110753
2784308,2702494,23.069019,22.348811
2784308,2278933,27.044614,20.312472
2784308,2326658,44.348795,33.201989
2784308,2706895,33.386279,32.485266
2784308,3000480,16.618236,16.526026
2784308,2382630,22.722482,19.410951
2784308,2335018,16.663928,14.755973
2784308,2356632,18.018364,15.428370
2784308,2214136,35.026203,28.733236
2784308,2542509,20.752503,15.934343
2784308,2317780,19.571867,15.328565
2784308,2309171,24.135264,18.061684
2784308,2412862,20.148817,15.536508
2784308,2218392,27.788565,24.040664
2784308,2659153,14.180565,12.155755
2784308,2304778,19.089361,16.737566
2784308,2348174,35.345053,31.964130
2784308,2166676,39.853182,37.091797
2784308,2244412,31.087837,27.340668
2784308,2257282,26.570641,24.503254
2784308,2456063,17.084774,12.742031
2784308,2343783,24.891751,21.657613
2784308,2810228,4.759890,3.555551
2784308,2745814,32.825706,35.453695
2784308,2291817,20.151301,17.526897
2784308,2525417,38.063757,29.293211
2784308,2702509,27.136779,26.037681
2784308,3082698,25.798916,28.190498
2784308,2373847,19.102590,18.643985
2784308,2741394,25.869200,25.446817
2784308,3048118,22.694295,23.807176
2784308,2750050,23.358730,23.468892
2784308,2771646,22.518298,22.827996
2784308,2788919,22.015257,22.103071
2784308,2784591,21.512953,21.692329
2784308,2780271,22.150399,21.875089
2784308,2560029,45.629833,37.860154
2784308,2598919,50.764433,41.907504
2784308,2291796,24.856468,22.805591
2784308,2291774,26.197474,24.251267
2784308,2503828,38.968861,30.057610
2784308,2443122,19.878987,18.044876
2784308,2754368,22.824561,23.111724
2784308,2650337,9.559634,7.536387
2784308,2650321,10.458428,8.436970
2784308,2542434,12.025156,9.728913
2784308,2862388,23.312556,23.966939
2784308,2840806,24.921495,25.585520
2784308,2745543,13.516676,11.756414
2784308,2762821,12.908366,11.429214
2784308,2525475,41.765239,33.260893
2784308,2119034,38.312573,31.062333
2784308,2101693,31.219124,34.203079
2784308,2097366,29.801954,35.407935
2784308,2650589,20.782897,21.772332
2784308,2676501,17.812072,17.636571
2784308,2464730,20.550304,18.309692
2784308,2499355,18.996710,16.937994
2784308,2456174,25.172007,25.077773
2784308,2248694,29.715889,22.795081
2784308,2598488,10.563670,7.815444
2784308,2741117,6.212511,4.739054
2784308,2698124,19.626817,18.863190
2784308,2719547,8.419341,6.029636
2784308,2633149,9.923082,7.584921
2784308,2520829,12.827835,8.986104
2784308,2451722,14.433715,11.036236
2784308,2918291,12.213948,11.296716
2784308,2745492,10.010485,8.270327
2784308,2754133,10.410667,8.459231
2784308,2840533,11.917164,9.908056
2784308,2758463,11.012599,8.917388
2784308,2520914,19.794690,17.147210
2784308,2697984,11.010738,8.300027
2784308,2330784,25.521778,19.086205
2784308,2322147,23.727695,19.824510
2784308,2706629,10.908248,9.165535
2784308,2719593,11.411652,9.388733
2784308,2300557,24.435901,21.146782
2784308,2806012,12.713756,10.983687
2784308,2754173,12.681289,10.607713
2784308,2987462,14.321463,13.359244
2784308,2685066,13.106061,11.760520
2784308,3087009,24.413142,27.058733
2784308,2296167,23.221649,19.938931
2784308,2399950,22.956458,18.865580
2784308,2520912,20.097915,16.999096
2784308,2698032,13.672820,12.735384
2784308,2685075,14.175771,12.921374
2784308,2641886,15.281925,13.893884
2784308,2590055,17.187804,14.926066
2784308,2460458,20.498830,17.348285
2784308,2603020,16.483194,14.864999
2784308,2585741,17.083850,15.202466
2784308,3099829,17.126251,16.823036
2784308,2616083,24.336846,21.970897
2784308,2201132,31.453773,28.766195
2784308,2568471,18.192931,15.666598
2784308,2564153,18.301720,15.995344
2784308,2551193,17.786468,16.170265
2784308,2611679,17.686701,15.393682
2784308,2654888,18.311116,16.135336
2784308,2706730,17.005568,16.086567
2784308,2715375,16.603853,15.869933
2784308,2715377,16.804898,16.094897
2784308,2680820,17.508566,17.434218
2784308,2106039,37.519729,32.084013
2784308,2957301,18.021847,17.436775
2784308,2762902,17.508063,16.035069
2784308,2780189,17.102466,16.337555
2784308,2758590,17.508646,17.035458
2784308,2702434,18.309126,20.069624
2784308,2698115,19.115727,20.500252
2784308,2974597,19.225259,18.519541
2784308,2775878,17.505270,17.306573
2784308,2996201,19.632001,18.282176
2784308,2836362,17.561835,17.535212
2784308,2330732,21.526458,15.478100
2784308,2672203,21.231233,20.938253
2784308,2819083,17.903771,16.861024
2784308,2715408,20.027435,18.568795
2784308,2857968,17.965447,17.469078
2784308,2577170,25.538733,21.261442
2784308,2698134,20.529382,18.992765
2784308,2551256,25.487314,21.546146
2784308,3009180,20.736161,19.422254
2784308,3022141,20.942655,20.358099
2784308,2594462,24.615535,21.103256
2784308,2157970,36.114759,34.703548
2784308,2728383,20.315787,18.390452
2784308,2836384,19.006301,19.130207
2784308,2832069,19.108418,19.196888
2784308,2603112,24.493106,20.237498
2784308,2676553,22.621602,20.567221
2784308,2590154,23.883510,21.160094
2784308,2633355,23.529466,21.222143
2784308,2771596,20.315545,19.534298
2784308,2581517,24.287374,21.822638
2784308,2711123,21.734201,20.414871
2784308,2162208,31.922848,27.548370
2784308,2711124,21.529329,20.496562
2784308,2568564,27.691066,23.086308
2784308,2823446,20.010106,20.242997
2784308,2745686,21.524361,20.295254
2784308,2754327,21.515235,20.327413
2784308,2762968,21.717729,19.576712
2784308,2745689,21.715422,20.665480
2784308,2559930,28.148508,24.199202
2784308,2737051,21.728168,20.786176
2784308,2464892,38.176044,28.724252
2784308,2572894,28.813918,24.636847
2784308,2775938,20.911876,20.839119
2784308,2758663,21.415476,21.248367
2784308,2529709,36.971928,26.185946
2784308,2330989,40.125169,31.521396
2784308,2568589,29.768520,25.950009
2784308,2270524,41.219635,32.443118
2784308,2244622,42.222040,33.109473
2784308,2845107,23.214502,23.146439
2784308,2305112,42.376857,32.197958
2784308,2231331,25.737323,22.765217
2784308,2797593,23.415887,24.053085
2784308,2866717,23.912911,24.889785
2784308,2486560,39.768296,30.013901
2784308,2352641,41.273917,31.763960
2784308,2836478,23.819622,24.760122
2784308,2853768,24.514527,24.872828
2784308,2776009,23.808521,25.203231
2784308,2490889,40.370027,31.294979
2784308,2814895,24.413934,24.543504
2784308,2792924,10.315010,9.162448
2784308,2486580,40.665912,31.718136
2784308,2331064,42.871569,33.284095
2784308,2771706,24.506006,26.084203
2784308,2322436,42.542418,34.034831
2784308,2529803,42.367258,33.816961
2784308,2339727,43.145214,34.239072
2784308,2542774,42.568789,34.392344
2784308,2226988,32.008170,26.676743
2784308,2235684,28.302159,26.145656
2784308,2689359,11.809485,10.410618
2784308,2732562,11.912768,9.959781
2784308,2481954,13.732933,10.511182
2784308,2628995,22.778995,21.552486
2784308,2551246,26.287940,21.717056
2784308,2538180,18.223669,14.273850
2784308,2516556,14.646216,11.415963
2784308,2542613,25.787797,21.706274
2784308,2369749,29.788164,28.336647
2784308,2430214,22.204206,19.210734
2784308,2447500,21.380654,18.567008
2784308,2300675,42.524571,40.140318
2784308,2313574,34.850459,29.784178
2784308,2317901,33.139475,30.760084
2784308,2261704,30.413264,27.868673
2784308,2680927,32.285941,32.078851
2784308,2685126,17.705320,15.964964
2784308,2387056,32.250309,29.420959
2784308,2149361,39.138688,37.982288
2784308,2309185,24.924770,20.164740
2784308,2520745,13.074042,8.833206
2784308,2261677,26.432680,23.882316
2784308,2205588,42.632710,37.738495
2784308,2486395,19.862142,17.547446
2784308,2538235,19.040306,16.642926
2784308,2486470,36.278514,26.487538
2784308,2075854,37.685381,37.197738
2784308,2365388,24.530547,21.535367
2784308,2637644,22.333381,20.327870
2784308,2615791,10.764789,7.163296
2784308,2533882,19.093131,16.896509
2784308,2279081,44.956472,41.479226
2784308,2836395,19.410316,19.594135
2784308,2974753,29.650964,31.148588
2784308,2438765,14.834452,11.061056
2784308,2577059,14.935928,11.148140
2784308,2240059,31.587979,24.939900
2784308,2395564,15.222967,11.470841
2784308,2810595,27.581851,27.896726
2784308,3104295,26.403897,28.654200
2784308,2784676,26.280726,28.012256
2784308,2192611,39.182319,35.423005
2784308,2348255,42.283781,32.668404
2784308,2365542,40.322904,30.567402
2784308,2836521,30.427481,29.932559
2784308,2330749,16.597480,14.399146
2784308,2322114,18.352797,15.658571
2784308,2278824,27.967522,25.846486
2784308,2767286,21.815261,19.426415
2784308,2758630,20.535023,18.562324
2784308,3108615,25.314356,28.843285
2784308,2780230,20.820841,18.395393
2784308,2706779,20.916605,19.251732
2784308,2715411,21.056019,18.646010
2784308,2719758,20.975172,19.320277
2784308,2728372,20.938146,17.759648
2784308,2741349,20.546640,18.717905
2784308,2715432,22.380845,19.655320
2784308,2585830,27.039904,21.190442
2784308,2762943,20.922698,18.863706
2784308,2758614,21.116186,18.458918
2784308,2533857,17.441007,13.693005
2784308,2749995,20.451833,18.919755
2784308,2719767,22.132719,20.598669
2784308,2741344,20.570686,19.143103
2784308,2732718,21.118195,19.217511
2784308,2724042,24.338304,17.628468
2784308,2749976,21.009466,18.482360
2784308,2724059,20.620321,18.195494
2784308,2775928,21.639153,19.474437
2784308,2719741,20.610202,18.986446
2784308,2775905,20.511919,18.911930
2784308,2555659,40.864810,31.977325
2784308,3056790,24.393972,25.948988
2784308,2361016,22.018826,16.441792
2784308,2382754,33.605890,34.261534
2784308,2516573,20.522846,14.034672
2784308,2205476,30.673333,27.597254
2784308,2525220,18.443089,15.028814
2784308,2192617,40.473833,36.479582
2784308,2559815,17.989568,15.989131
2784308,2771384,11.121333,8.202010
2784308,2494949,14.512928,11.187670
2784308,2382671,24.851620,20.331610
2784308,2754123,9.509279,8.037371
2784308,2239978,24.153927,20.881742
2784308,2866448,12.418878,10.668223
2784308,2507930,21.024058,13.826478
2784308,2766986,7.956641,6.494140
2784308,2659386,37.841943,38.923703
2784308,2209688,30.840016,30.034639
2784308,2758380,6.153665,4.081912
2784308,2788624,1.133187,2.362363
2784308,2196809,31.853689,29.212872
2784308,2192523,32.630039,31.006699
2784308,2758389,6.858624,3.076909
2784308,2529552,21.424434,16.573006
2784308,2779999,3.013915,4.858242
3026578,2183890,44.796492,41.738506
3026578,2533850,24.647357,23.845774
3026578,2171002,42.029897,38.696061
3026578,2831857,32.572985,31.915116
3026578,2823221,31.381191,30.615264
3026578,2749785,25.259586,23.062845
3026578,2516565,25.558267,24.369950
3026578,2883705,28.281204,25.754659
3026578,2443126,25.293693,21.565504
3026578,3030781,10.478374,9.661397
3026578,2836189,29.720090,26.766346
3026578,2538175,25.830173,24.293365
3026578,3043851,1.644211,2.600349
3026578,2270343,32.286642,29.122853
3026578,3030893,1.340276,1.970542
3026578,2183782,53.435642,47.244789
3026578,2166667,44.492021,40.062023
3026578,3022254,1.138464,1.280383
3026578,2542668,18.701487,17.413184
3026578,2317905,35.129727,33.165474
3026578,2434463,29.749321,27.955507
3026578,3017935,1.344802,1.147512
3026578,2235753,31.789054,29.864801
3026578,2084480,56.524115,52.135384
3026578,2676675,23.544668,16.777198
3026578,2291869,35.795626,32.342089
3026578,3004977,1.750177,1.750870
3026578,2538347,18.649318,17.496100
3026578,2996337,1.958331,2.369602
3026578,2482006,26.656137,23.148301
3026578,2469015,25.245950,24.104953
3026578,2784308,32.675503,28.007106
3026578,3026578,0.000000,0.000000
3026578,2546808,22.746415,22.991782
3026578,2235714,40.751012,39.933282
3026578,2965942,15.545209,12.826815
3026578,3009298,2.307119,1.392712
3026578,2965951,14.004622,11.598414
3026578,2979058,2.367501,3.288734
3026578,2235641,50.099738,41.887598
3026578,2672189,14.765443,16.550950
3026578,2486320,27.948480,25.883716
3026578,2339386,30.286823,29.183921
3026578,2754418,10.389508,7.340124
3026578,2469207,27.809474,20.852289
3026578,2957460,2.868257,3.693015
3026578,2810230,36.145754,31.489580
3026578,3017942,1.438132,1.889069
3026578,2348188,39.334140,32.502513
3026578,2940182,3.272199,4.026477
3026578,2464791,24.136137,20.599902
3026578,2378392,32.474777,29.512121
3026578,2603166,25.402789,24.185778
3026578,3095705,7.436641,6.471033
3026578,2352511,40.550935,32.025836
3026578,2979066,4.500182,4.571209
3026578,2909946,3.876552,4.812133
3026578,2110368,56.130480,49.930930
3026578,2378487,35.418225,25.540966
3026578,2896987,4.181514,4.836208
3026578,2525273,20.281028,18.246650
3026578,2823549,5.685423,6.113843
3026578,2693802,13.323983,13.209366
3026578,2879710,4.682383,5.398649
3026578,2793311,6.186895,6.767780
3026578,3013619,2.290988,1.168767
3026578,2278974,29.994790,27.383005
3026578,2481877,32.065037,28.645415
3026578,2265975,34.553658,29.848690
3026578,2788994,6.963525,7.736870
3026578,2698168,10.813519,12.148838
3026578,2391276,25.680788,22.496283
3026578,2901314,12.334501,8.711748
3026578,2369662,28.252203,24.430382
3026578,2767394,6.690215,7.417992
3026578,2503599,27.285835,25.437956
3026578,2603113,13.419783,13.032344
3026578,2395575,29.859441,27.672497
3026578,2525203,23.746235,23.509821
3026578,2927235,9.750194,9.871002
3026578,2412800,30.158679,27.743487
3026578,2827876,9.388187,7.999628
3026578,2512242,26.514164,24.769656
3026578,2979077,8.158635,8.784664
3026578,3004988,6.523974,4.056812
3026578,2866760,12.409185,8.565482
3026578,2270233,44.180339,40.011159
3026578,2365307,28.255912,27.003703
3026578,2304868,27.585980,24.002783
3026578,2616139,28.818618,26.468431
3026578,2845160,10.877220,9.237937
3026578,2758762,10.689923,10.907345
3026578,2503758,22.757940,17.121896
3026578,2789005,13.139824,11.533221
3026578,2805967,24.370660,21.055053
3026578,2538256,21.444291,20.377256
3026578,2525227,25.157240,20.908809
3026578,3056765,5.625891,6.927201
3026578,2754093,25.962971,23.811872
3026578,2356905,28.652356,22.535270
3026578,2378342,24.983110,21.807753
3026578,2702550,21.126404,17.226782
3026578,2507767,33.511628,32.532332
3026578,2550966,31.161153,30.179526
3026578,2296156,43.227104,40.784550
